runningId,oid_mivne,id_binyan,t_sug_mivne,ms_komot,shem_mivne,t_amudim,id_binyan_orig,gova2009
,22840,24356,____ ____,4,,__,76011,17
,22841,24357,____ ____,2,,__,75904,20
,22842,24358,____ ____,3,,__,73445,16
,22843,24359,____ ____,4,,__,73447,14
,22844,24360,____ ____,4,,__,73449,13
,22845,24361,____ ____,3,,__,76056,18
,22846,24362,____ ____,6,,__,65824,22
,22847,24363,____ ____,3,,__,73461,16
,22848,24364,____ ____,4,,__,65803,21
,22849,24365,____ ____,3,,__,76079,15
,22850,24366,____ ____,4,,__,76338,18
,22851,24367,____ ____,4,,__,74520,21
,22852,24368,____ ____,3,,__,76080,18
,22853,24369,____ ____,3,,__,130292,15
,22854,24370,____ ____,4,,_____ ____ ______,74512,13
,22855,24371,____ ____,3,,__,76257,17
,22856,24372,____ ____,4,,_____ ____ ______,76220,18
,22858,24374,____ ____,4,,__,76026,18
,22860,24376,____ ____,3,,__,76082,19
,22862,24378,____ ____,4,,__,76215,20
,22863,24379,____ ____,5,,__,72995,22
,22909,24425,____ ____,4,,__,65836,16
,22910,24426,____ ____,3,,__,65838,16
,22918,24434,____ ____,2,,__,76159,13
,22920,24436,____ ____,3,,__,74559,11
,22921,24437,____ ____,4,,_____ ____ ______,74551,18
,22962,24478,____ ____,3,,__,76030,17
,22963,24479,____ ____,3,,__,75948,17
,22966,24482,____ ____,3,,__,76031,18
,22967,24483,____ ____,3,,__,74600,14
,22968,24484,____ ____,1,,__,50858,4
,22969,24485,____ ____,3,,__,50849,16
,22971,24487,____ ____,4,,__,73433,16
,22972,24488,____ ____,3,,__,75949,17
,22977,24493,____ ____,3,,__,75950,14
,22978,24494,____ ____,4,,__,73438,15
,22981,24497,____ ____,3,,__,75951,16
,22982,24498,____ ____,3,,__,73435,17
,22983,24499,____ ____,3,,__,76046,17
,22985,24501,____ ____,3,,__,76016,18
,22988,24504,____ ____,3,,__,76014,19
,22989,24505,____ ____,3,,__,75952,16
,22991,24507,____ ____,4,,__,73440,11
,22997,24513,____ ____,3,,__,75902,13
,22998,24514,____ ____,4,,__,76045,19
,22999,24515,____ ____,3,,__,76048,19
,23000,24516,____ ____,3,,__,74594,17
,23001,24517,____ ____,3,,__,73437,18
,23002,24518,____ ____,3,,__,75954,16
,23006,24522,____ ____,3,,__,73442,17
,23008,24524,____ ____,3,,__,74592,13
,23012,24528,____ ____,3,,__,75903,14
,23014,24530,____ ____,3,,__,76050,17
,23017,24533,____ ____,3,,__,75922,18
,23018,24534,____ ____,3,,__,73439,14
,23020,24536,____ ____,3,,__,75956,17
,23021,24537,____ ____,3,,__,73444,16
,23022,24538,____ ____,3,,__,76093,17
,23023,24539,____ ____,4,,__,75921,17
,23024,24540,____ ____,3,,__,75905,17
,23027,24543,____ ____,3,,__,130278,17
,23028,24544,____ ____,3,,__,75926,15
,23029,24545,____ ____,3,,__,75912,15
,23030,24546,____ ____,3,,__,76059,18
,23031,24547,____ ____,3,,__,75966,18
,23032,24548,____ ____,4,,__,75931,18
,23034,24550,____ ____,3,,__,73454,14
,23035,24551,____ ____,3,,__,75908,18
,23037,24553,____ ____,3,,__,75967,19
,23039,24555,____ ____,3,,__,130277,16
,23040,24556,____ ____,3,,__,76108,18
,23041,24557,____ ____,3,,__,75990,17
,23042,24558,____ ____,3,,__,130281,18
,23045,24561,____ ____,3,,__,75968,17
,23046,24562,____ ____,3,,__,75933,15
,23047,24563,____ ____,3,,__,73456,19
,23048,24564,____ ____,3,,__,75988,14
,23049,24565,____ ____,4,,__,73451,14
,23050,24566,____ ____,3,,__,75969,17
,23051,24567,____ ____,3,,__,76058,19
,23052,24568,____ ____,1,,__,76335,5
,23053,24569,____ ____,3,,__,73459,17
,23054,24570,____ ____,3,,__,76334,16
,23055,24571,____ ____,4,,__,76239,19
,23056,24572,____ ____,5,,__,65833,17
,23057,24573,____ ____,5,,__,65807,19
,23058,24575,____ ____,4,,__,73592,19
,23059,24576,____ ____,4,,__,73590,19
,23060,24577,____ ____,4,,_____ ____ ______,76329,13
,23061,24578,____ ____,4,,_____ ____ ______,76241,18
,23062,24580,____ ____,3,,__,73588,16
,23063,24581,____ ____,3,,__,72994,15
,23064,24583,____ ____,4,,_____ ____ ______,76242,17
,23065,24584,____ ____,5,,__,65813,19
,23066,24585,____ ____,3,,__,76300,17
,23067,24586,____ ____,3,,__,76301,16
,23068,24587,____ ____,3,,__,65817,17
,23069,24588,____ ____,3,,__,73575,15
,23070,24589,____ ____,4,,__,76261,19
,23071,24590,____ ____,3,,__,130289,15
,23072,24591,____ ____,5,,__,65819,20
,23073,24592,____ ____,3,,__,76263,10
,23074,24593,____ ____,3,,__,76302,12
,23075,24594,____ ____,3,___ ______,__,50841,14
,23076,24595,____ ____,5,,__,72998,20
,23081,24600,____ ____,4,,__,76221,14
,23082,24601,____ ____,4,,_____ ____ ______,76219,14
,23083,24602,____ ____,4,,_____ ____ ______,76251,17
,23084,24603,____ ____,4,,__,74539,15
,23085,24604,____ ____,3,,__,74541,15
,23091,24610,____ ____,3,,__,76109,17
,23092,24611,____ ____,3,,__,75930,16
,23093,24612,____ ____,3,,__,76063,20
,23094,24613,____ ____,3,,__,75970,19
,23096,24615,____ ____,4,,__,73458,18
,23097,24616,____ ____,3,,__,75984,17
,23098,24617,____ ____,4,,__,73453,17
,23099,24618,____ ____,3,,__,76110,19
,23100,24619,____ ____,3,,__,75982,17
,23101,24620,____ ____,3,,__,76060,16
,23103,24622,____ ____,3,,__,76065,19
,23105,24624,____ ____,3,,__,75980,15
,23106,24625,____ ____,3,,__,73460,18
,23107,24626,____ ____,3,,__,76111,16
,23108,24627,____ ____,3,,__,73455,18
,23109,24628,____ ____,3,,__,76062,17
,23110,24629,____ ____,4,,__,76066,21
,23111,24630,____ ____,3,,__,75987,12
,23112,24631,____ ____,3,,__,130283,16
,23113,24632,____ ____,1,___ _______,__,75985,9
,23114,24633,____ ____,5,,__,75983,18
,23115,24634,____ ____,3,,__,74532,21
,23116,24635,____ ____,3,,__,75981,16
,23117,24636,____ ____,3,,__,73601,17
,23118,24637,____ ____,2,,__,74522,13
,23119,24638,____ ____,4,,__,73600,18
,23120,24639,____ ____,3,,__,73598,15
,23121,24640,____ ____,4,,__,76337,19
,23122,24641,____ ____,4,,_____ ____ ______,76238,17
,23123,24642,____ ____,4,,_____ ____ ______,74518,18
,23124,24643,____ ____,4,,__,72990,16
,23125,24644,____ ____,3,,__,130214,17
,23126,24645,____ ____,3,,__,73463,13
,23127,24646,____ ____,4,,_____ ____ ______,74516,17
,23128,24647,____ ____,3,,__,130293,11
,23129,24648,____ ____,3,,__,76305,12
,23130,24649,____ ____,3,,__,76361,14
,23131,24650,____ ____,3,,_____ ____ ______,76358,11
,23132,24651,____ ____,8,,__,66276,35
,23134,24653,____ ____,4,,_____ ____ ______,66278,18
,23137,24656,____ ____,4,,__,76264,11
,23138,24657,____ ____,3,,__,76304,12
,23139,24658,____ ____,2,,__,76355,12
,23140,24659,____ ____,2,,__,76352,11
,23141,24660,____ ____,3,,__,76258,11
,23142,24661,____ ____,4,,__,73000,20
,23143,24662,____ ____,2,,__,76357,13
,23144,24663,____ ____,2,,__,76354,14
,23145,24664,____ ____,2,,__,76260,8
,23146,24665,____ ____,3,,__,76359,13
,23147,24666,____ ____,3,,__,75979,17
,23148,24667,____ ____,3,,__,74530,17
,23149,24668,____ ____,3,,__,75934,17
,23150,24669,____ ____,3,,__,74528,16
,23151,24670,____ ____,3,,__,75977,18
,23152,24671,____ ____,5,,__,72988,23
,23153,24672,____ ____,4,,_____ ____ ______,130288,13
,23163,24682,____ ____,3,,__,76054,13
,23166,24685,____ ____,2,,__,73448,10
,23167,24686,____ ____,3,,__,75960,16
,23168,24687,____ ____,3,,__,73443,17
,23169,24688,____ ____,3,,__,75925,13
,23171,24690,____ ____,3,,__,75909,18
,23172,24691,____ ____,4,,__,76051,17
,23174,24693,____ ____,3,,__,75961,13
,23175,24694,____ ____,3,,__,76055,16
,23176,24695,____ ____,3,,__,76092,17
,23178,24697,____ ____,3,,__,75962,17
,23179,24698,____ ____,3,,__,75927,19
,23180,24699,____ ____,3,,__,73450,18
,23181,24700,____ ____,4,,_____ ____ ______,76090,18
,23183,24702,____ ____,3,,__,75911,13
,23184,24703,____ ____,3,,__,75963,17
,23185,24704,____ ____,3,,__,76057,13
,23186,24705,____ ____,3,,__,76053,18
,23187,24706,____ ____,4,,__,75964,17
,23188,24707,____ ____,3,,__,75929,13
,23189,24708,____ ____,3,,__,75906,16
,23190,24709,____ ____,3,,__,73452,19
,23193,24712,____ ____,2,,__,74588,9
,23194,24713,____ ____,7,,__,96646,31
,23195,24714,____ ____,3,,__,76103,15
,23198,24717,____ ____,3,,__,76339,16
,23199,24718,____ ____,3,,__,76049,15
,23208,24727,____ ____,3,,__,130280,19
,23210,24729,____ ____,3,,__,75957,18
,23211,24730,____ ____,3,,__,76091,16
,23212,24731,____ ____,3,,__,73441,19
,23213,24732,____ ____,3,,__,75958,17
,23214,24733,____ ____,3,,__,75923,14
,23215,24734,____ ____,4,,__,65831,16
,23216,24735,____ ____,3,,__,73602,17
,23217,24736,____ ____,2,,__,76181,9
,23218,24737,____ ____,4,,__,74524,22
,23226,24745,____ ____,3,,__,73446,16
,23228,24747,____ ____,3,,__,130276,17
,23230,24749,____ ____,3,,__,75959,14
,23231,24750,____ ____,3,,__,76817,12
,23232,24751,____ ____,4,,__,69219,19
,23233,24752,____ ____,6,,__,81731,24
,23234,24753,____ ____,5,,__,51134,19
,23235,24754,____ ____,3,,__,130313,17
,23236,24755,____ ____,4,,__,76945,19
,23237,24756,____ ____,3,,__,76932,16
,23238,24757,____ ____,3,,__,65976,20
,23239,24758,____ ____,3,,__,65975,20
,23240,24759,____ ____,3,,__,69458,16
,23241,24760,____ ____,3,,__,69460,16
,23242,24761,____ ____,4,,__,69464,20
,23243,24762,____ ____,4,,__,65984,16
,23245,24764,____ ____,4,,__,69450,17
,23246,24765,____ ____,1,,__,65982,14
,23247,24766,____ ____,3,,__,69452,17
,23248,24768,____ ____,1,,__,69449,14
,23249,24769,____ ____,3,,__,69454,15
,23250,24770,____ ____,1,,__,65730,10
,23251,24771,____ ____,1,,__,69451,16
,23252,24772,____ ____,1,,__,65731,14
,23253,24773,____ ____,4,,__,130142,19
,23254,24774,____ ____,1,,__,69453,18
,23255,24776,____ ____,1,,__,69455,20
,23256,24777,____ ____,3,,__,66204,15
,23257,24778,____ ____,1,,__,65735,14
,23258,24779,____ ____,3,,__,65973,19
,23259,24780,____ ____,4,,__,69457,20
,23260,24781,____ ____,4,,__,65736,16
,23261,24782,____ ____,3,,__,66205,16
,23262,24783,____ ____,3,,__,69459,12
,23263,24784,____ ____,4,,__,66208,18
,23264,24785,____ ____,3,,__,65739,17
,23265,24786,____ ____,3,,__,69462,15
,23266,24787,____ ____,3,,__,65729,16
,23267,24788,____ ____,4,,__,65744,17
,23268,24789,____ ____,5,,__,65732,15
,23275,24796,____ ____,4,,__,69939,18
,23277,24798,____ ____,4,,__,69924,14
,23278,24799,____ ____,5,,__,69922,21
,23279,24800,____ ____,5,,__,69565,32
,23285,24807,____ ____,4,,_____ ____ ______,66018,16
,23286,24808,____ ____,4,,__,66020,16
,23287,24809,____ ____,3,,__,66016,14
,23288,24810,____ ____,5,,__,66014,19
,23289,24811,____ ____,3,,__,69202,17
,23290,24812,____ ____,3,,__,72938,7
,23291,24813,____ ____,2,,__,118149,7
,23292,24814,____ ____,4,,__,69869,15
,23293,24815,____ ____,3,,__,130151,12
,23294,24816,____ ____,4,,__,69862,21
,23314,24840,____ ____,5,,__,65779,24
,23315,24841,____ ____,3,,__,65780,24
,23316,24842,____ ____,5,,__,66225,21
,23317,24843,____ ____,3,,__,66227,13
,23318,24844,____ ____,1,,__,66229,6
,23319,24845,____ ____,4,,__,66238,13
,23320,24846,____ ____,4,,__,65776,13
,23321,24847,____ ____,3,,__,69726,15
,23322,24848,____ ____,4,,__,66239,16
,23323,24849,____ ____,12,,__,65778,50
,23324,24850,____ ____,3,,__,69858,18
,23325,24851,____ ____,3,,__,69863,18
,23326,24852,____ ____,4,,__,66262,19
,23328,24854,____ ____,6,___ ____ ________,__,66260,19
,23329,24855,____ ____,4,,__,69497,19
,23330,24856,____ ____,4,,__,65751,19
,23333,24859,____ ____,3,,__,130312,17
,23334,24860,____ ____,1,,__,66009,17
,23335,24861,____ ____,3,,__,76896,17
,23336,24862,____ ____,3,,__,76898,17
,23337,24863,____ ____,3,,__,76899,18
,23338,24864,____ ____,3,,__,76902,14
,23339,24865,____ ____,3,,__,74544,17
,23340,24866,____ ____,1,,__,76816,3
,23341,24867,____ ____,3,,__,69870,17
,23342,24868,____ ____,3,,__,69929,16
,23343,24869,____ ____,3,,__,69931,16
,23344,24870,____ ____,7,,__,76861,29
,23345,24871,____ ____,4,,__,69717,21
,23347,24873,____ ____,3,,__,69866,20
,23349,24875,____ ____,5,,__,65790,20
,23350,24876,____ ____,3,,__,69914,12
,23351,24877,____ ____,3,,__,69877,14
,23354,24880,____ ____,2,,__,66220,10
,23358,24884,____ ____,4,,__,66218,21
,23359,24885,____ ____,2,,__,66213,13
,23360,24886,____ ____,5,,__,65737,18
,23361,24887,____ ____,5,,__,65738,18
,23362,24889,____ ____,4,,__,69656,14
,23363,24890,____ ____,4,,__,69654,20
,23364,24891,____ ____,3,,__,69652,17
,23365,24892,____ ____,3,,__,69651,15
,23366,24893,____ ____,5,,__,65734,20
,23367,24894,____ ____,5,,__,65740,13
,23369,24896,____ ____,4,,__,56748,17
,23370,24897,____ ____,1,,__,76450,15
,23371,24898,____ ____,1,,__,76447,19
,23372,24899,____ ____,1,,__,76448,19
,23373,24900,____ ____,3,,__,76396,19
,23374,24901,____ ____,4,,__,76398,19
,23375,24902,____ ____,3,,__,76434,16
,23376,24903,____ ____,1,,__,72960,21
,23377,24904,____ ____,4,,__,72962,21
,23378,24905,____ ____,5,,__,72964,21
,23379,24906,____ ____,3,,__,72954,17
,23380,24907,____ ____,3,,__,72956,17
,23381,24908,____ ____,1,,__,76443,13
,23383,24910,____ ____,4,,__,76409,21
,23384,24911,____ ____,5,,__,76411,21
,23385,24912,____ ____,3,,__,76435,15
,23386,24913,____ ____,5,,__,72950,22
,23387,24914,____ ____,5,,__,72952,22
,23388,24915,____ ____,3,,__,76429,16
,23389,24916,____ ____,4,,__,76431,16
,23390,24917,____ ____,5,,__,72904,32
,23391,24918,____ ____,1,,__,79063,16
,23392,24919,____ ____,1,,__,56345,16
,23393,24922,____ ____,4,,__,69735,15
,23394,24923,____ ____,4,,__,69737,15
,23395,24924,____ ____,3,,__,81736,14
,23396,24925,____ ____,3,,__,81738,14
,23397,24926,____ ____,3,,__,81740,14
,23398,24927,____ ____,3,,__,81742,20
,23399,24928,____ ____,3,,__,69550,19
,23400,24929,____ ____,3,,__,69551,19
,23401,24930,____ ____,3,,__,69553,19
,23402,24931,____ ____,3,,__,60828,15
,23403,24932,____ ____,3,,__,69470,15
,23404,24933,____ ____,2,,__,69471,15
,23405,24935,____ ____,3,,__,69431,19
,23406,24936,____ ____,4,,__,69432,19
,23407,24937,____ ____,5,,__,69434,25
,23408,24938,____ ____,3,,__,69435,15
,23409,24939,____ ____,3,,__,69208,17
,23410,24940,____ ____,3,,__,69210,17
,23411,24941,____ ____,4,,__,66003,18
,23412,24942,____ ____,4,,__,66005,18
,23413,24943,____ ____,4,,__,69412,19
,23414,24944,____ ____,4,,__,69406,18
,23415,24945,____ ____,4,,__,69408,18
,23416,24946,____ ____,5,,__,65798,21
,23417,24947,____ ____,2,,__,76462,9
,23418,24948,____ ____,4,,__,76369,15
,23419,24949,____ ____,5,,__,65793,20
,23420,24950,____ ____,3,,__,65796,12
,23421,24951,____ ____,4,,__,72975,18
,23422,24952,____ ____,3,,__,72966,15
,23423,24953,____ ____,3,,__,72969,15
,23424,24954,____ ____,4,,__,74546,17
,23425,24955,____ ____,5,,__,65767,22
,23426,24956,____ ____,5,,__,65766,22
,23427,24957,____ ____,4,,__,65763,18
,23428,24958,____ ____,3,,__,69466,16
,23429,24959,____ ____,4,,__,69214,17
,23430,24960,____ ____,3,,__,76912,15
,23431,24961,____ ____,4,,__,69216,18
,23432,24962,____ ____,3,,__,76913,14
,23433,24963,____ ____,3,,__,65986,16
,23434,24964,____ ____,5,,__,69396,22
,23435,24965,____ ____,4,,__,69221,16
,23436,24966,____ ____,4,,__,76914,16
,23437,24967,____ ____,3,,__,76962,17
,23438,24968,____ ____,3,,__,76916,18
,23439,24969,____ ____,3,,__,76917,16
,23440,24970,____ ____,3,,__,76964,19
,23441,24971,____ ____,3,,__,69421,17
,23442,24972,____ ____,3,,__,69429,19
,23443,24973,____ ____,3,,__,69469,16
,23444,24974,____ ____,3,,__,69428,15
,23445,24975,____ ____,3,,__,69430,17
,23446,24977,____ ____,3,,__,69433,16
,23447,24978,____ ____,4,,_____ ____ ______,69512,15
,23449,24980,____ ____,6,,__,69505,25
,23450,24981,____ ____,3,,__,69503,17
,23453,24984,____ ____,4,,__,69561,18
,23454,24985,____ ____,4,,__,69563,18
,23455,24988,____ ____,3,,__,74536,14
,23456,24989,____ ____,4,,__,76387,20
,23457,24990,____ ____,3,,__,76389,20
,23458,24991,____ ____,5,,__,130295,17
,23459,24992,____ ____,3,,__,76432,17
,23460,24993,____ ____,5,,__,76476,14
,23461,24994,____ ____,3,,__,76430,14
,23462,24995,____ ____,5,,__,76472,18
,23463,24996,____ ____,3,,__,76474,13
,23464,24997,____ ____,3,,__,76466,13
,23465,24998,____ ____,4,,__,76372,13
,23466,24999,____ ____,3,,__,76468,17
,23467,25000,____ ____,4,,__,76470,17
,23468,25001,____ ____,6,,__,65806,19
,23469,25002,____ ____,4,,__,65808,19
,23470,25003,____ ____,3,,__,76975,16
,23471,25004,____ ____,3,,__,69345,19
,23472,25005,____ ____,4,,__,69346,19
,23473,25006,____ ____,3,,__,69416,19
,23474,25007,____ ____,3,,__,69410,19
,23476,25009,____ ____,5,,__,65820,16
,23477,25010,____ ____,3,,__,74540,20
,23478,25011,____ ____,3,,__,74538,18
,23479,25012,____ ____,5,,__,65822,19
,23480,25013,____ ____,5,,__,76423,24
,23481,25014,____ ____,4,,__,65818,18
,23482,25015,____ ____,1,,__,69255,6
,23483,25016,____ ____,3,,__,69212,16
,23484,25017,____ ____,4,,__,66001,13
,23485,25018,____ ____,3,,__,76911,17
,23486,25019,____ ____,1,,__,69335,10
,23487,25020,____ ____,5,,__,65995,10
,23488,25021,____ ____,4,,__,69405,13
,23489,25022,____ ____,3,,__,69337,14
,23490,25023,____ ____,3,,__,69338,15
,23491,25024,____ ____,4,,__,65990,17
,23492,25025,____ ____,4,,__,69340,20
,23493,25026,____ ____,3,,__,69407,17
,23494,25027,____ ____,3,,__,69339,17
,23495,25028,____ ____,3,,__,69409,13
,23496,25029,____ ____,3,,__,69348,17
,23497,25030,____ ____,3,,__,76900,18
,23498,25031,____ ____,3,,__,69400,15
,23499,25032,____ ____,3,,__,69350,15
,23500,25033,____ ____,4,,__,69402,18
,23501,25034,____ ____,3,,__,69359,18
,23502,25035,____ ____,3,,__,69355,15
,23503,25036,____ ____,3,,__,76943,18
,23504,25037,____ ____,4,,__,76941,19
,23505,25038,____ ____,4,,__,69357,16
,23506,25039,____ ____,3,,__,65743,14
,23507,25040,____ ____,4,,__,72895,17
,23508,25041,____ ____,4,,__,76818,21
,23509,25042,____ ____,6,,__,76815,27
,23510,25043,____ ____,5,,__,69468,23
,23511,25044,____ ____,3,,__,76944,15
,23512,25045,____ ____,3,,__,76942,18
,23513,25046,____ ____,5,,__,65746,15
,23514,25047,____ ____,3,,__,76940,17
,23515,25048,____ ____,4,,__,76820,16
,23516,25049,____ ____,3,,__,72897,19
,23517,25050,____ ____,4,,__,81732,20
,23518,25051,____ ____,3,,__,69515,17
,23519,25052,____ ____,4,,__,69514,21
,23520,25053,____ ____,3,,__,69513,12
,23521,25054,____ ____,4,,__,69504,17
,23522,25055,____ ____,3,,__,72899,14
,23523,25056,____ ____,3,,__,69506,15
,23524,25057,____ ____,6,,__,65749,21
,23525,25058,____ ____,2,,__,76999,12
,23526,25059,____ ____,3,,__,76997,16
,23527,25060,____ ____,3,,__,81734,17
,23528,25061,____ ____,3,,__,130308,18
,23529,25062,____ ____,4,,__,76819,19
,23530,25063,____ ____,3,,__,76924,18
,23531,25064,____ ____,3,,__,69354,17
,23532,25065,____ ____,4,,__,69422,20
,23533,25066,____ ____,4,,__,76922,18
,23534,25067,____ ____,4,,__,69356,16
,23535,25069,____ ____,3,,__,69424,14
,23536,25070,____ ____,5,,__,69461,22
,23537,25071,____ ____,3,,__,76929,17
,23538,25072,____ ____,3,,__,69501,19
,23539,25073,____ ____,3,,__,76996,15
,23540,25074,____ ____,4,,__,69748,18
,23541,25075,____ ____,4,,__,72921,17
,23542,25076,____ ____,1,,__,56339,17
,23543,25077,____ ____,1,,__,56431,19
,23544,25078,____ ____,3,,__,72925,19
,23545,25079,____ ____,3,,__,130408,19
,23546,25080,____ ____,3,,__,81751,19
,23547,25081,____ ____,3,,__,76843,17
,23548,25082,____ ____,2,,__,76845,10
,23549,25083,____ ____,3,,__,56336,10
,23550,25084,____ ____,4,,__,76851,17
,23551,25085,____ ____,1,,__,56335,19
,23552,25086,____ ____,1,,__,60806,17
,23553,25087,____ ____,3,,__,56300,15
,23554,25088,____ ____,3,,__,61044,3
,23555,25089,____ ____,3,,__,69693,19
,23556,25090,____ ____,3,,__,69695,19
,23557,25091,____ ____,3,,__,72913,16
,23558,25092,____ ____,4,,__,72915,22
,23559,25093,____ ____,3,,__,72917,17
,23560,25094,____ ____,3,,__,72919,15
,23592,25126,____ ____,2,,__,76863,12
,23593,25127,____ ____,4,,__,69875,12
,23596,25130,____ ____,3,,__,69426,14
,23597,25131,____ ____,4,,__,69427,14
,23598,25132,____ ____,4,,_____ ____ ______,69423,16
,23599,25133,____ ____,3,,__,66211,13
,23600,25134,____ ____,3,,__,76915,18
,23601,25135,____ ____,3,,__,76928,18
,23602,25136,____ ____,3,,__,130143,16
,23605,25139,____ ____,3,,__,130144,17
,23606,25140,____ ____,4,,__,76878,16
,23607,25141,____ ____,4,,__,69271,20
,23608,25142,____ ____,3,,__,76979,18
,23609,25143,____ ____,3,,__,69273,17
,23610,25144,____ ____,3,,__,76980,15
,23612,25146,____ ____,3,,__,65988,15
,23613,25147,____ ____,3,,__,69341,13
,23614,25148,____ ____,5,,__,69411,24
,23615,25149,____ ____,3,,__,69360,19
,23616,25150,____ ____,3,,__,69361,20
,23622,25156,____ ____,4,,__,69362,17
,23625,25160,____ ____,4,,__,76822,15
,23626,25161,____ ____,3,,__,69498,13
,23627,25162,____ ____,5,,__,69494,24
,23628,25163,____ ____,3,,__,69496,16
,23633,25168,____ ____,4,,__,76826,17
,23636,25171,____ ____,3,,__,76400,16
,23637,25172,____ ____,4,,__,72958,21
,23638,25173,____ ____,1,,__,76441,13
,23639,25174,____ ____,4,,__,76433,15
,23640,25175,____ ____,3,,__,69871,15
,23641,25176,____ ____,3,,__,69905,16
,23642,25177,____ ____,4,,__,69907,20
,23643,25178,____ ____,3,,__,69872,17
,23644,25179,____ ____,4,,__,69876,12
,23645,25180,____ ____,4,,__,69934,18
,23646,25181,____ ____,4,,__,69935,18
,23647,25182,____ ____,3,,__,69945,18
,23648,25183,____ ____,4,,__,69946,18
,23649,25184,____ ____,4,,__,69941,19
,23650,25185,____ ____,3,,__,69943,19
,23651,25186,____ ____,5,,__,65800,21
,23652,25187,____ ____,4,,__,65802,24
,23653,25188,____ ____,5,,__,65804,15
,23654,25189,____ ____,4,,__,69851,16
,23655,25190,____ ____,4,,__,69853,16
,23656,25191,____ ____,3,,__,76886,15
,23657,25192,____ ____,4,,__,76883,17
,23658,25193,____ ____,5,,__,66235,18
,23659,25194,____ ____,4,,__,76888,22
,23660,25195,____ ____,3,,__,130311,15
,23661,25196,____ ____,4,,__,76865,16
,23662,25197,____ ____,3,,__,76864,16
,23663,25198,____ ____,5,,__,76862,24
,23664,25199,____ ____,4,,__,76860,21
,23665,25200,____ ____,5,,__,130057,24
,23666,25201,____ ____,4,,__,69861,21
,23668,25203,____ ____,3,,__,69904,18
,23669,25204,____ ____,1,,__,69932,14
,23670,25205,____ ____,3,,__,69873,10
,23671,25206,____ ____,3,,__,69874,18
,23672,25207,____ ____,1,,__,69933,16
,23673,25208,____ ____,4,,__,69944,15
,23674,25209,____ ____,3,,__,65797,15
,23675,25210,____ ____,3,,__,69952,16
,23676,25211,____ ____,2,,__,74517,16
,23677,25212,____ ____,4,,__,69706,20
,23678,25213,____ ____,2,,__,69709,9
,23679,25214,____ ____,2,,__,69712,9
,23680,25215,____ ____,3,,__,76859,17
,23681,25216,____ ____,1,,__,76449,15
,23682,25217,____ ____,3,,__,69878,12
,23683,25218,____ ____,4,,__,69940,15
,23684,25219,____ ____,3,,__,69942,15
,23685,25220,____ ____,2,,__,72973,9
,23686,25221,____ ____,3,,__,69885,16
,23687,25222,____ ____,4,,__,69936,19
,23688,25223,____ ____,4,,__,69880,20
,23689,25224,____ ____,3,,__,69882,18
,23690,25225,____ ____,3,,__,69883,11
,23691,25226,____ ____,3,,__,76421,18
,23693,25229,____ ____,4,,__,65753,18
,23698,25234,____ ____,7,,__,65723,9
,23699,25235,____ ____,5,,__,65725,17
,23700,25236,____ ____,3,,__,65727,16
,23709,25245,____ ____,3,,__,76836,17
,23710,25246,____ ____,3,,__,76838,17
,23711,25247,____ ____,4,,__,76842,19
,23712,25248,____ ____,4,,__,76832,18
,23713,25249,____ ____,4,,__,76840,17
,23714,25250,____ ____,3,,__,142880,18
,23717,25253,____ ____,4,,__,66253,16
,23718,25254,____ ____,7,,__,69951,29
,23720,25256,____ ____,4,,__,142172,15
,23721,25257,____ ____,1,,__,69732,14
,23723,25259,____ ____,1,,__,66022,6
,23724,25260,____ ____,3,,__,69204,18
,23725,25261,____ ____,5,,__,69745,22
,23726,25262,____ ____,4,,__,72935,18
,23727,25263,____ ____,3,,__,72940,15
,23728,25264,____ ____,3,,__,69867,15
,23729,25265,____ ____,4,,__,72943,11
,23731,25267,____ ____,3,,__,69704,12
,23732,25268,____ ____,3,,__,69724,17
,23736,25272,____ ____,5,,__,66216,18
,23741,25277,____ ____,2,,__,66215,15
,23742,25278,____ ____,4,,__,69493,13
,23743,25279,____ ____,5,,__,69535,24
,23744,25281,____ ____,3,,__,69530,15
,23745,25282,____ ____,6,,__,69532,9
,23746,25283,____ ____,1,,__,65755,8
,23747,25284,____ ____,3,,__,69534,14
,23748,25285,____ ____,3,,__,65757,21
,23749,25286,____ ____,7,,__,65759,31
,23750,25287,____ ____,4,,__,69660,17
,23751,25288,____ ____,4,,__,130146,20
,23752,25289,____ ____,8,,__,69657,32
,23753,25290,____ ____,4,,__,76439,16
,23755,25292,____ ____,4,,__,69677,17
,23756,25293,____ ____,4,,__,65764,18
,23757,25294,____ ____,3,,__,69270,16
,23758,25296,____ ____,5,,__,76998,11
,23759,25297,____ ____,3,,__,81735,17
,23760,25298,____ ____,3,,__,76821,12
,23761,25299,____ ____,3,,__,69474,18
